content,score
aplikasi ini sangat bagus dan memudahkan kita bertransaksi dalam banyak hal termasuk pembayaran tagihan jasa,5
Semoga bagus dan baik untuk digunakan,5
Sangat membantu dan memudahkan,5
Semoga bermanfaat buat kita semua,5
Pakai ShopeePay sangat membantu sekali Sukses selalu ShopeePay,5
sangat membantu,5
Alangkah baiknya shoope punya brangkas mesin ATM shoope sendiri seperti mesin ATM bank lainnya jadi untuk menarik uang tunai bisa melalui mesin milik shoope cukup dengan hp tinggal pencet uang keluar dari mesin anjungan dari pada ke minimarket tarik tunai ngantri lama,5
Spinjam susah dibuka mana udah dtagih trs lagi,1
sangat membantu transaksi mudah,5
sangat bagus sekali,5
"bikin hidup lebih nyaman, maju terus shopee ku💪",5
akune saya d blok oleh sopee,1
lebih mudah di pakai ny 😁,5
Sangat suka sekali aplikasi ini sangat menyenangkan membantu kepentingan sehari-hari,5
"Saya sekedar mau menanyakan bahwa setiap bulan ada potongan sebesar dua ribu, itu buat apa ya ?",4
Lancar no lag di setiap act dan transaksi,5
"Masih tidak bisa juga KK,aku mengajukan pinjaman speleter aku di bekukan,tolong di perbaiki lah",5
mudah di gunakan,5
cara hitung total tagihannya sangat buruk di campur²,1
"Sangat membantu, mudah penggunaannya dan pastinya aman.",5
Sangat membantu dan gratis,5
"Shoppeepay terpercaya, dan sangat membantu masyarakat luas, mengena di hati.",5
waw bagus banget,5
Pokoknya mantap deh,5
Sangat mudah untuk melakukan transaksi,5
Mudah dn tdk ribet lgian mudah pmbbyran apapun,5
mantap pisan,5
Sangat membantu sekali untuk pembayaran satset no ribet2 ❤😇,5
RG4DUCPFT pembayaran jadi gampang,4
terima kasih shopeee,5
"Aplikasi luar biasa... Murah, dan mudah d gunakan",5
membantu banget dalam pembayaran untuk Checkout barang,5
sangat membantu,5
Pokok y shopy keren sgala y JD mudah Tanks dah membantu,5
Mantap sangat mudah,5
daftar nya ribet sampe skrg blom bisa..nnti klau udah bisa saya kasih 5 bintang,2
sangat bagus ada shopeePay sangat membantu banget makasih shopeePay,4
Kami sifatnya blm trampil dlm menggunakan Handphone namun dalam hal ini kami bisa mengerti dgn adanya panduan tks,5
Gak suka sama pelayanan shopee later dan s pinjam pelunasan sudah selesai lama tapi masih di bekukan gak bisa pinjam lagi,3
cepat dan tepat,5
Sangat kecewa setelah saya Lunasin spinjam saya kenapa di blokir,1
Oke layanannya,5
Sangat membantu. dalam mengatasi keuangan segala urusan pembayaran jadi lebih mudah,5
gampang dan mudah untuk digunakan dalam segala kebutuhan,5
cepat dan tepat,5
sangat membantu,5
saya isi saldo 65ribi kenapa saya tidak bisa masuk aplikasi shopypay😭😭😭,2
suka bangettt sama aplikasi ini memudahkan penggunanya di rekomendasikan (YPTWBDVYL) repralnya mantap,5
mau daftar aja susah,1
sangat membantu,5
Dah cukup lama akun shopee di bekukan cuma telat pembayaran padahal bunga tetap di bayar,1
Sekelas shoppe tf di proses aja .ga masuk masuk ...cpe bgt .chat live di suruh bolak balik . Udah berhari hari. Ga enak bgt .,1
Mudah2an bermanfaat,2
memudahkan semua pembayaran,5
harga nya kurang murah,5
Ga ush di dowload buang2 kuota Jangan ya sayang.,1
sangat membantu,5
Keren sangat mempermudah,5
sangat membantu,4
"Fitur ok, cuman di sayangkan top up Saldo tidak bisa di atas 1 juta.",4
Sudah berbulan bulan spaylater nya di bekukan terus blm ada perubahan lagi buat bisa aktif kembali,1
berguna untuk semua kebutuhan makasih semoga lancar selalu 👍👍👍,5
aplikasi terbaik,5
sangat memudahkan kita,5
terima kasih ya ☺️🙏,5
Seneng udah punya aplikasi ini jadi serba mudah kalau transaksi dishope,5
Saya pengguna paling lama gara2 telat 3 hari udh di byr akun di bekukan mana limit cuma 100rb sudah 2 thn masih aj blm bisa akrif lgi cari yg lain aj dech dpt payletter nya,3
Apk rsk cok gliran udah top up mlah gk bisa beli lol hahhh taik lah jaringan bguus topi lag pas buka cokk,1
"Aq suka banget sm aplikasi Shopee soalnya murah dan ga ribet seperti aplikasi lain, the best",5
"NGACO TIDAK PROFESIONAL, CS NYA GAK BECUS MENYELESAIKAN CASENYA !!!!!!",1
Sangat mudah di gunakan dan aman untuk bertransaksi dimanapun berada.terima kasih buat ShopeePay,5
"KEMBANGKAN. fitur-fitur nya masih ada yang eror minimal di tes percobaan laa agar berjalan lancar, ITU TERUS JAWABAN NYA DASAR",1
bagus ....aplikasinya sangat membantu..saya dalam bertransaksi.digital...,5
"keren, banyak cash back, hati pun jadi gembira riang tanpa gundala",5
enak apa apa gampang,5
Mantap nih mau top up gratis mau transfer gratis juga,5
Isi saldo elit Tarik tunai sulit,1
Mempermudah proses transaksi. Tidak ada kendala samasekali.,5
"Good Aplikasi, simple penggunaanya, semoga lebih baik lagi kedepan untuk pelayananya",5
Bagus sekali sebagai alat pembelanjaan danpembayaran online,5
"mudah, praktis dimana saja bisa nih buat bayar apa aja",4
"Shopepay Laternya kelihatan di menu awal, ga bisa di sembunyikan",2
"Akses jadi lebih mudah,cepat dan Murah banget..",5
"Bagus, tapi mohon di tingkatkan agar bisa share hasil transaksi",4
"Mantap shopee, ayo system mu di benahi. 24 jam non-stop klo bisa, paket multi jadiin 8, sameday jadiin 28 titik. Biar driver mu cepet.....",5
shopeepay sangat membantu dan mempermudah proses pembayaran,5
"Dapat notif "" pakai Spaylater dpet diskon "" Spaylater ku di bekukan gmnaa mo makaii Notifnya ganggu spamm terus",1
sangat bermanfaat,5
Sangat membantu dlm berbelanja. Thanks shopee sudah memberikan yg terbaik buat para pengguna nya.,5
"Playlater dan berbulan lama nya GK bisa di aktifkan kembali ,,,sedikit kecewa dengan shopeepay,,,",1
Suka sama ini .. mempermudah pembayaran dan transfer,4
Transaksi tidak ribet dan selalu mudah dengan shopeePay,5
Makasih udah di buat aplikasi ini sangat membantu lebih mudah dan gak loading trs,5
Aplikasi sangat membantu ketika dibutuhkan dan fiturnya sangat lengkap 👍,5
"G' percaya secepat ini, liat tutor 1 Minggu baru bisa aktif... g' da drama, iklan rekomend banget nih",5
"Cepat dan Praktis,, sayang plafon nya kecil,,",5
"Sudah isi semua data, tapi pinjaman ditolak. Aplikasi yang ga bisa dipercaya. Tolong hapus data data saya ya. Kecewa.",1
sangat baik untuk transaksi,5
ok saya coba dulu nanti bila memuaskan saya kasih bintang 5,4
"Ketika sudah memasukan kode OTP selalu gagal, tidak bisa login :(",2
Pokoknya Mantap...!,5
sangat mempermudah dan bnyk discount,5
"Topup serba di potong biaya admin segala, dulu saya nyaman pake mitra shoppe sekarang terlalu banyak potongan dan mahal",1
"alhamdulillah dengan ini kami bisa belanja dg mudah dan harga ringan terjangkau, trima kasih",5
Bagus lah pokoknya,5
"Bagus sih ada Shopee pay ,tapi sangat di sayangkan Shopee playter di beku kan",1
Mencoba menggunakan aplikasi shopeepay dari tahun 23 sd 24 sekarang...dicoba dan dicoba...belum sekalipun di acc,1
Pembayaran mudah dengan Shopeepay.,5
terimakasih kerjasamanya shopeepay... sukses-selalu...,5
"Aplikasi shopee terlalu menghabiskan memory hp saya beda jauh dgn market place lainnya, kenapa yaahh??",3
baguss sekali,5
aplikasi sangat membantu,5
Terima kasih atas kemudahan pembayaran melalui ShopeePay,5
Setelah instal malah ga dapet 77 rb nya .. bintang satu plus auto uninstalll,1
cepat banget loh ya cik,5
Pt. Shopee indonesia.. semoga jaya terus di udara..!!! ⭐⭐⭐⭐⭐👍👍,5
"Akses yang dipermudah , hanya saja email kadang bermasalah",4
simple and praktis untuk semua pembayaran. mantap.,5
Bisa terbantu dg ada nya shoppe,5
"kendala saya setiap mendapatkan tf 50k-250k selalu kepotong 1k, pdhl Infonya mulai 1 november bebas bea admin dan juga tf ke bank BTN juga ga bisa gmn dah selalu gagal.",2
mudah dan gak perlu kemana2 tinggal ketik shopee urusan rumah atau di luar kerjaan ringan dan praktis,5
bintang yg berbicara,5
"tampilannya lebih diperhatikan lagi yh, tapi jgn makin berat",5
"Baru kali ini pesan barang di Shopee gagal,(dibatalkan sepihak)ternyata pengembalian uang lewat shopeePay rumit juga padahal ada bukti Transfer dari saya melalui BANK BCA",5
"kenapa ya saldo shopee pay ke ambil trs 3000.pdhl tdk pesan apa2,liat di riwayat pembayaran shopee food.pdhl g prsan shopee food.mhn pencrahan dan caranya spy tdk terpotong lg saldo shopee paynya",5
Ga asik sungguh sangat kecewa sudah bayar malah di bekukan akun saya parah,1
"sangat membantu buat penggunasn nya,praktis dan mudah.",5
"makasiii shopeepayy, aplikasi plg berguna seindonesia rayaku",5
Saya bayar ga pernah telat tapi kenapa limit tidak bertambah padahal membantu sekali untuk belanja sehari hari,5
Semoga bermanfaat buat semuanya dan selalu melayani dengan baik dan sepenuh hati..🙏🏼🙏🏼,5
lancar trus..aman,5
Aplikasi luar biasa sangat membantu,5
good aplikasi.. terbaik,5
mudah pencarian dan mudah pembelian,5
di klam reward nya gk bisa aneh semakin jelek aja aplikasi nya,1
sangat puas buat transaksi,5
"Apk jelek bngt, ngga bermutu.....ngga bngt deh pakai apk ini pokoknya, bikin emosi.",1
Kecewa dengan transaksi yang ada Data masuk saldo entah kemana,1
"luar biasa,sangat membantu dan layanannya memuaskan🙏",5
"Aneh mau beli pulsa nomor sudah bner,pas di klik beli malah ganti sendiri nomor nya",1
Mantap. Sangat membantu. Mempermudah dalam pembelanjaan d sopeey,5
baru mau Download nanti klo bagus di tambahin bintang nya,4
"Apalah transfer ke ewallet lain ada minim transfer, katanya e wallet kok ada transfer minimum",1
Sangat gampang pinjaman di shoppy pay,5
"Seharusnya ada fitur transfer ke sesama e-wallet juga,sangat di sayangkan",3
Verifikasi wajah gagal terus padahal sdh di tempat terang dan tidak bergerak,1
MANTAP DAN SANGAT MEMBANTU🥰🥰🥰🥰🥰,5
sangat mempermudah segala transaksi pembayara dan lainnya..,5
Sangat membantu untuk segala kebutuhan harian dgn cepat dan tepat,5
mantap daebak terbaik,5
"Mau transfer ke rekening mandiri gagal, sangat langsung uninstal",1
Aplikasi mudah di heker dan di jadikan sarang oenipu,1
Sangat rekomended lah pokoknya,5
Bagus sih tau dari temen cuma berharap dpt limit soppe leter nya agar BS belanja lebih muda tolong di bantu ya min,5
"Mudah tanpa ribet, cuma sayangnya bunganya masih tinggi",4
"Jujur cukup membantu,,tapi jaringan blom stabil juga",3
Sangat bermanfaat dan membantu segala keinginan dan promonya juga banyak.,5
sangat bagus sekali,5
"Mantap, sangat membantu dan mudah digunakan sebagai alat pembayaran digital",4
Shopeepay sangat luarbiasa semuanya sangat lengkap dan praktis,5
mantap sekali,5
"Ngasih bintang 5, cuma gara2 Top up kuota dari Bima 3, pas Chek out pake Shopee pay, ternyata otomatis dapet Cashback 10.000 makasih 😅",5
"NSGSV4476 baru coba...semoga lancar,,,,",5
sangat membantu dengan pembayaran shopeepay simpel dan praktis,5
Cepat untuk melakukan pembayaran...,5
"Proses transfer sangat lama , tdk di sarankan menaruh uang besar di shopeepay , chat cs hnya di suruh menunggu",1
"kenapa setiap buka, Shopee selalu mendownload fitur yang sama berulang ulang??",5
Yg amanah ✅ terimakasih sukses berkah semuanya 🙏🥰🥰,5
shoppe pay sangat luar biasa.sangat membantu. sukses selalu buat Shopee🤲😊,5
"aplikasi yg bagus untuk pembayaran, tingkatkan terus..",5
sangat membantu,5
"Mau instal aja deh mnding fokus di apk akulaku klo mau minjem paylater klo mau beli lngsg ya mnding di tiktok hrga jauh lbh murah, disini telat bntr bayar paylater cuma 100rb aja akun di bekuinnya lama bgt babay shopee",1
"kalau gak bisa transfer duit gausah ditahan lah duitnya, sok-sok maksain buat transfer. udah lebih dari 11 jam ini sejak transfer duit. MINIMAL KASIH FITUR PENARIKAN DANA KALAU SUDAH LEBIH DARI 1 JAM",1
Apk tak bsgus lagi shopee bsaat ini.shopee tak dapat diandalkan pendukung usaha.,2
memudahkan,5
"Gimana AQ kira aktivasi pakai bahasa indo taunya pakar bahasa inggris ga ngerti AQ Coooong, coba kasih bahasa indonesialah...",1
Katanya ada saldo geratis 50000 suruh klim...pas di downlod ga ada...pembodohan....saya langsung uinstal sajah...gak berguna,1
Kenapa tidak bisa di-update dan saya sudah berulang kali login dan logout tp ttp tidak bisa sama sekali,1
"Di shopeepay untuk pembelian pulsa dan listrik tidak tersedia, sangat kurang bagus",1
"sangat membantu,memberikan akses ke semua pembayaran",4
"Selama ini bagus , Transaksi dengan mudah dan cepat",5
Susah ngga bisa mengajukan,1
Baru sich download aplikasi ini tp bagus Krn bisa jg minjam uang apalgi dalam kedaan mendesak🙏,5
"Bagus dan tidak mengecewakan, bisa bayar apa aja dengan ShopeePay...👍👍👍",5
Apk ini sangat bagus mudi digunakan cepat cara transaksi nya dan aman,3
terima kasih shoppe,5
Mantap aplikasi Shoppe pay Upgrade Ke shoppe pay Plus cukup 5menit akun langsung jadi,5
sangat mebatu,5
Mantap ketika ingin melakukan pembayaran simpel gak perlu buka aplikasi shopee,5
Mudah cepat dan sangat membantu sekali..terimakasih Shopee pay,5
Aplikasinya bagus mudah di gunakan dan mudah di mengerti,5
"Terimakasih Shoope,,,sangat baik dan membantu sgala transaksi ke uangan",3
bagus banget btw kode nya apa,5
"chat otomatis AI tidak berguna, membuat penjual malas untuk balas chat",1
Ok apl ini bgus sangat mempermudah belanja dan bnyak promonya,5
aplikasi bagus dan bermanfaat,5
Efisien & seportifitas yg sangat flexible,5
sangat mudah untuk bertransaksi online maupun offline pakai QRIS shoppepay,5
"Baru makek eh langsung kena apesnya, beli pulsa satu jam lebih gak masuk2🤦",2
Saya ingin memverifikasi shopeepay saya tetapi KTP saya sudah terdaftar shopeepay yang lain.tolong bantu saya untuk menghapus.shope pay saya yang pernah terdaftar di shopee pay yg lain,3
Belanja dengan shopeepay beberan lebih murah,5
"Udah 2x pake pembayaran shopeepay buat bayar di alfagift tapi gak dapet cashback, aneh",1
"Gak niat ngasih promo, buat apa ada promo kalo ""terjadi kesalahan"" mulu?, mending gausah promo sekalian",1
Saya harap kedepannya smakin keren dengan cicilan bisa 12 bulan .karna saya pelanggan setia untuk selalu menepati janji untuk pembayaran.,4
kemudahan transaksi,5
"Bagus, ga ribet simpel",5
"So far so good. Tapi, kenapa saya nggak bisa update aplikasinya di playstore ya",4
mantap deh pokoknya,5
Tingkatkan pelayanan dengan jujur dan cekatan dalam pengiriman barang pelanggan,5
sangat membantu,5
mantapppp pokoknya,5
Tolong tambahkan bukti transaksi / struk setelah transfer biar enak kalau di cetak atau dikirim sebagai bukti.,4
"Lagi ga punya uang tapi ada barang yg dibutuhkan , untung ada shopeepay sangat membantu",5
aplikasi bermanfaat dan praktis saat membutuhkan pembayaran darurat,5
sangat membantu,4
"Useless kak data pengguna tidak tersimpan dengan rapih, jadinya ini mau bayar langsung gaada datanya harus isi data kembali",1
Pake shopee pay sangat mudah dan menguntungkan,5
Sangat membantu di kala saat uang pas2an utk belanja🥰👍🏻,5
sangat membantu banget.. tapi kenapa saya selalu di tolak upgrade shopee pay,5
Tolong kembalikan saldo saya yang dipotong percuma hubungi cs,1
"Shopee Pay tdk bertanggung jawab, sy transfer tdk sampai sebesar 1juta sampai sekarang duitnya entah kemana, hrsnya fihak sopeePay memberitahu.",1
Sudah tidak seperti dulu lagi yang cepat dalam pencairan dana. Padahal spinjam digunakan untuk dana mendadak atau dana penting di luar kemampuan,1
"aplikasi nya cukup mudah dan gampang, cuman boleh minta di aktifkan kembali spaylater nya👍👍",1
Kenapa jatah foto ktf seabank terlalu sedikit?? Kalo menuggu 1 bulan buat foto ktf saja itu sangat lama tolong di beritahu ke seabank.. Dan kenapa harus daftar seabank kalo mau mengunakan voucher shopee?? Jadi banyak voucher yang sia sia untuk anak pelajar yang tidak punya ktf untuk mendaftar seabank.....,1
pelayanan sayangat buruk..,1
"Saya bingung,kenapa shoppepay saya tidak bisa perbaharuin limit,tidak bisa di gunakan",3
Baru nyoba selalu wujudkan dukungan sebagai tanda siap senantiasa berkelimpahan,5
"Masa baru aja saya daptar.pinjeman saya di tolak.padahal.baru di instal.aplikasinya. baru pertama kali memakai aplikasi.tolong ya data""saya.di hapus ya.di shopeepay.takutnya di salah gunakan..aplikasinya.akan Aya hapus.kalau ada yg datang yg aneh""saya GK tanggung jawab karena apk.nya akan saya hapus lgi terimakkasih",1
"Min ini luar biasa, membuat semua jadi lebih mudah, semoga kedepannya makin canggih",5
"Shopee skrg gak bersahabat, males bnget",1
Saya sangat suka dengan shopeepay sangat membantu saya bangga mudah dan gampang di gunakan.,5
sangat bermanfaat,5
shoopeepay ini gw kasi bintang 5/5 😂😂😂😂😂😂,5
jaringan nya bagus tapi saat cexout tiba2 leg parah jaringannya,1
"Halo ShopeePay. Saya tidak memiliki tagihan berjalan apalagi tunggakan, tapi kenapa ko Pay Later saya dibekukan? Mohon jawaban dan solusinya Terimakasih",5
sangat bermanfaat,5
terimakasih shopeePay semua transaksi jadi cepat dan mudah,5
Baru download sepertinya bagus dan bisa membantu dalam bertransaksi,5
Aplikasinya jelek bange ngeleg mulu gak bisa masuk.... Buang aja ke sampah,2
Kenapa udah bayar lunas ga pernah telat ga bisa minjam lagi?,3
"Setiap melakukan pembayaran loading terus, padahal banyak penawaran.",2
Terbaik pokoknya......,5
Ga guna gabisa tf saldo ke ewallet,1
Ttp sy kasih bintang ny tp agak kecewa karna pengajuan nya di tolak tolong hpus data saya bosqu karna aplikasinya sy mau hapus ga penting,5
Sangat baik & terpercaya..,5
"aplikasi buruk , orang komplain di balas dengan terimakasih sudah download shopee pay . bukannya ngebantu malah malah bikin pusing tempe",1
"Senang belanja dishoppe, murah dan banyak promo-promo nya...saya suka deh",5
shopeepay yang terbaik 99% tidak ada kendala saat transaksi,5
